NOMBRE,FECHA NACIMIENTO,PIERNA,LUGAR NACIMIENTO,POSICIÓN,MINUTOS JUGADOS,PARTIDOS JUGADOS,LIGA,EQUIPO,OPONENTES SUPERADOS POR 90,BALONES ATRAPADOS,PARADAS REALIZADAS,TIROS SALVADOS,OPONENTES SUPERADOS POR PARADA,TOTAL TIROS ENFRENTADOS,VALOR AÑADIDO PARADAS,SAQUES PUERTA EXITOSOS,OPONENTES SUPERADOS POR SAQUE,OPORTUNIDADES NEUTRALIZADAS,TOQUES DEFENSIVOS ÁREA PROPIA,DUELOS TERRESTRES GANADOS,DUELOS TERRESTRES PERDIDOS,DUELOS AÉREOS GANADOS,DUELOS AÉREOS PERDIDOS,INTERCEPCIONES,BLOQUEOS,RECUPERACIONES BALONES SUELTOS,DESPEJES CABEZA,TOQUES DEFENSIVOS PRIMER TERCIO,RECUPERACIONES PRIMER TERCIO,NÚMERO PRESIONES,TOQUES DEFENSIVOS SIN POSESIÓN,TOQUES TRANSICIÓN DEFENSIVA,RECUPERACIONES SIN POSESIÓN,RECUPERACIONES TRANSICIÓN DEFENSIVA,RECUPERACIONES EN ÚLTIMO TERCIO,VALOR AÑADIDO BLOQUEOS,RECUPERACIONES COMO CENTRAL,RECUPERACIONES COMO LATERAL DERECHO,RECUPERACIONES COMO LATERAL IZQUIERDO,VALOR INTERCEPCIONES EQUIPO,PASES DESDE PRIMER TERCIO,TOQUES DEFENSIVOS EN DUELOS,DUELOS DEFENSIVOS GANADOS,TOQUES DEFENSIVOS CARRIL CENTRAL,OPONENTES SUPERADOS/90,DEFENSORES SUPERADOS POR 90,OPONENTES SUPERADOS POR REGATE,REGATES EXITOSOS,OPONENTES SUPERADOS AL RECIBIR,NÚMERO OPONENTES SUPERADOS AL RECIBIR,TOQUES EN ÚLTIMO TERCIO,TOQUES OFENSIVOS ÁREA RIVAL,TOQUES EN POSESIÓN,TOQUES TRANSICIÓN OFENSIVA,DISPONIBILIDAD EN ÁREA,TOQUES PROTEGIENDO BALÓN,OPONENTES SUPERADOS EN POSESIÓN POR 90,OPONENTES SUPERADOS CONTRAATAQUE POR 90,DISTANCIA REGATE HACIA PORTERÍA,DISTANCIA CONDUCCIÓN HACIA PORTERÍA,TOTAL OPONENTES SUPERADOS,OPONENTES SUPERADOS PASE BAJO,OPONENTES SUPERADOS PASE DIAGONAL,OPONENTES SUPERADOS PASE ELEVADO,OPONENTES SUPERADOS PASE AÉREO CORTO,OPONENTES SUPERADOS DESDE TERCIO MEDIO,OPONENTES SUPERADOS HACIA ÚLTIMO TERCIO,TIROS A PORTERÍA,TIROS FUERA,TIROS BLOQUEADOS,TIROS EXITOSOS,TIROS LARGA DISTANCIA,TIROS MEDIA DISTANCIA,TIROS CORTA DISTANCIA,REMATES CABEZA,TIROS UNO CONTRA UNO,PENALTIS TIRADOS,TIROS LIBRES DIRECTOS,TIROS DENTRO ÁREA,TIROS DESDE ÚLTIMO TERCIO,XG POR TIROS,XG TIROS LEJANOS,XG TIROS MEDIA DISTANCIA,XG TIROS CERCANOS,XG REMATES CABEZA,XG PENALTIS,GOLES POR 90,GOLES TIRO LARGA DISTANCIA,GOLES TIRO MEDIA DISTANCIA,GOLES TIRO CORTA DISTANCIA,GOLES CABEZA,GOLES UNO CONTRA UNO,GOLES PENALTI,GOLES TIRO LIBRE,GOLES PUERTA VACÍA,GOLES DENTRO ÁREA,GOLES DESDE ÚLTIMO TERCIO,GOLES DESDE CARRIL CENTRAL,GOLES EN POSESIÓN POR 90,GOLES CONTRAATAQUE POR 90,GOLES JUGADA PARADA POR 90,PASES EXITOSOS POR 90,PASES FALLIDOS,PASES RASOS EXITOSOS,PASES DIAGONALES EXITOSOS,PASES ELEVADOS EXITOSOS,PASES AÉREOS CORTOS EXITOSOS,CENTROS ALTOS EXITOSOS,CENTROS RASOS EXITOSOS,CÓRNERS EXITOSOS,TIROS LIBRES EXITOSOS,PASES DESDE PRIMER TERCIO.1,PASES DESDE TERCIO MEDIO,PASES DESDE ÚLTIMO TERCIO,PASES EXITOSOS HACIA ÚLTIMO TERCIO,PASES EXITOSOS HACIA ÁREA RIVAL,PASES EXITOSOS A MEDIAPUNTA,PASES EXITOSOS A MEDIOCENTRO,PASES EXITOSOS A BANDA DERECHA,PASES EXITOSOS A BANDA IZQUIERDA,PASES EXITOSOS A PIVOTE,PASES DESDE CARRIL CENTRAL,PASES HACIA CARRIL CENTRAL,PASES DESDE BANDA DERECHA,PASES HACIA BANDA DERECHA,PASES DESDE BANDA IZQUIERDA,PASES HACIA BANDA IZQUIERDA,PASES EN FASE POSESIÓN,PASES EN TRANSICIÓN OFENSIVA,PASES EN JUGADAS BALÓN PARADO,PASES EXITOSOS HACIA ÁREA,PASES EXITOSOS HACIA PRIMER TERCIO,PASES EXITOSOS HACIA TERCIO MEDIO,PASES DESDE LATERAL DERECHO POR 90,PASES DESDE DEFENSA CENTRAL POR 90,PASES DESDE LATERAL IZQUIERDO POR 90,ASISTENCIAS POR 90,ASISTENCIAS PASE RASO,ASISTENCIAS PASE DIAGONAL,ASISTENCIAS PASE ELEVADO,ASISTENCIAS PASE AÉREO CORTO,ASISTENCIAS CENTRO RASO,ASISTENCIAS CENTRO ALTO,ASISTENCIAS DESDE MEDIAPUNTA,ASISTENCIAS DESDE MEDIOCENTRO,ASISTENCIAS DESDE BANDA DERECHA,ASISTENCIAS DESDE BANDA IZQUIERDA,ASISTENCIAS DESDE ÚLTIMO TERCIO,ASISTENCIAS DESDE CARRIL CENTRAL,ASISTENCIAS DESDE BANDA DERECHA/90,ASISTENCIAS DESDE BANDA IZQUIERDA/90,XG CREADA CON PASES,OPONENTES SUPERADOS DESDE MEDIAPUNTA,OPONENTES SUPERADOS DESDE MEDIOCENTRO,OPONENTES SUPERADOS DESDE BANDA DERECHA,OPONENTES SUPERADOS DESDE BANDA IZQUIERDA,OPONENTES SUPERADOS HACIA MEDIAPUNTA,ASISTENCIAS POR CÓRNER,ASISTENCIAS CONTRAATAQUE,ASISTENCIAS EN POSESIÓN,ASISTENCIAS JUGADAS BALÓN PARADO,XG POST TIRO,XG DENTRO ÁREA,XG DESDE ÚLTIMO TERCIO,XG DESDE CARRIL CENTRAL,XG EN POSESIÓN,XG EN CONTRAATAQUE,XG EN JUGADAS BALÓN PARADO,CENTROCAMPISTAS SUPERADOS POR 90,DEFENSAS SUPERADOS PASE RASO,DEFENSAS SUPERADOS PASE DIAGONAL,DEFENSAS SUPERADOS PASE ELEVADO,DEFENSAS SUPERADOS REGATE,OPONENTES SUPERADOS EN POSESIÓN,OPONENTES SUPERADOS EN CONTRAATAQUE,NÚMERO JUGADAS NEUTRAS,NÚMERO JUGADAS REVERSIBLES,NÚMERO PÉRDIDAS,PÉRDIDAS CRÍTICAS POR 90,OPONENTES GANADOS RIVAL TRAS PÉRDIDA,COMPAÑEROS DESPOSICIONADOS TRAS PÉRDIDA,COMPAÑEROS BENEFICIADOS TRAS RECUPERACIÓN,OPONENTES ANULADOS TRAS RECUPERACIÓN,OPONENTES SUPERADOS JUGADAS BALÓN PARADO
MATHIAS RASMUSSEN,1997-11-25,IZQUIERDA,LYNGDAL,MEDIOCENTRO DEFENSIVO,314,5.2509,JUPILER PRO LEAGUE,ROYALE UNION SAINT GILLOISE,29.367367,0,0,0,0.0,0,0,0,0.0,0,0,0,3.047099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761092,0,0,6.475085,0,6.589922,0,2.09488,24.20539,12.759726,0,0,0,0,0,0,0,0,0,0.0,0,0,0.685597,2.799522,0,13.159467,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.028487,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,36.565186,8.760409,0,0,1.333106,0,0,0,0,0,0,19.80614,0,0,0,0,0,2.475768,2.856655,4.761092,9.33174,0,0,7.80819,8.189078,0,9.522183,14.854607,0,0,4.761092,17.901705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.407274,0,0,1.161706,0,0,0,22.091465,18.09215,12.759726,0,20.599316,9.996231,34.55886,35.253216,0
ANOUAR AIT EL HADJ,2002-04-20,DERECHA,MOLENBEEK,MEDIOCENTRO DEFENSIVO,171,1.421,JUPILER PRO LEAGUE,ROYALE UNION SAINT GILLOISE,21.180374,0,0,0,0.0,0,0,0,0.0,0,0,0,1.407427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407427,0,0,2.814855,0,9.499009,0,2.111141,50.17479,23.222553,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2.814855,0,7.388994,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.08102,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,37.296825,9.148278,0,0,2.111141,0,0,0,0,0,0,22.518839,0,0,0,0,0,2.111141,4.222282,2.814855,7.037137,0,0,4.925996,14.777987,0,19.703983,7.740851,0,0,3.518569,17.592842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30354,0,0,2.111141,0,0,0,26.037407,25.333693,16.185415,0,37.293873,9.403727,11.533867,23.369629,0
CAMERON PUERTAS,1998-08-18,DERECHA,LAUSANNE,MEDIOCENTRO DEFENSIVO,113,0.9448,JUPILER PRO LEAGUE,ROYALE UNION SAINT GILLOISE,25.402218,0,0,0,0.0,0,0,0,0.0,0,0,0,8.467405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.292129,0,0,3.175277,0,4.127861,0,1.058426,72.71386,33.86962,0,0,0,0,0,0,0,0,0,18.294746,0,0,0.0,0.0,0,17.146498,0,0,0,0,0,0,0,0,0,1.058426,0,0,0,0,0.687978,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,44.45388,16.93481,0,0,0.0,0,0,0,0,0,0,28.577494,0,0,0,0,0,0.0,3.175277,6.350554,10.584257,0,0,4.233703,17.993237,0,23.285366,13.759534,0,0,6.350554,23.285366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.558857,0,0,0.0,0,0,0,40.220177,31.752771,29.63592,0,42.968273,10.12553,6.150513,26.887188,0
CHARLES VANHOUTTE,1998-09-16,DERECHA,KORTRIJK,MEDIOCENTRO DEFENSIVO,1037,17.4501,JUPILER PRO LEAGUE,ROYALE UNION SAINT GILLOISE,44.212955,0,0,0,0.0,0,0,0,0.0,0,0,0,2.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.876735,0,0,5.100245,0,7.570357,0,4.068735,24.842205,16.790695,0,0,0,0,0,0,0,0,0,0.0,0,0,0.343837,4.568158,0,25.037445,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.038167,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,48.309063,11.97698,0,0,1.891102,0,0,0,0,0,0,29.741879,0,0,0,0,0,4.412571,3.266449,5.32947,9.512816,0,0,12.779265,10.94547,0,19.541388,16.389551,0,0,6.647511,24.584328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.869135,0,0,1.736777,0,0,0,38.16588,19.885225,17.650286,0,22.47772,16.163908,34.747513,30.9433,0
KAMIEL VAN DE PERRE,2004-02-12,DERECHA,SIN DATOS,MEDIOCENTRO DEFENSIVO,137,2.2907,JUPILER PRO LEAGUE,ROYALE UNION SAINT GILLOISE,29.816887,0,0,0,0.0,0,0,0,0.0,0,0,0,4.365525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.167603,0,0,8.73105,0,5.980769,0,4.365525,18.684446,11.350366,0,0,0,0,0,0,0,0,0,0.0,0,0,1.309658,7.552358,0,9.167603,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,29.249018,9.167603,0,0,2.619315,0,0,0,0,0,0,12.660023,0,0,0,0,0,0.873105,5.23863,4.802078,7.857945,0,0,3.928973,8.294497,0,10.040708,13.969681,0,0,6.548288,13.096576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.034039,0,0,2.357383,0,0,0,21.391073,11.786918,16.152443,0,22.366636,8.108264,42.038696,28.4331,0
ANAN KHALAILI,2004-09-03,DERECHA,HAIFA,MEDIOCENTRO DEFENSIVO,3,0.0262,JUPILER PRO LEAGUE,ROYALE UNION SAINT GILLOISE,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
NOAH SADIKI,2004-12-17,DERECHA,BRUSSEL,MEDIOCENTRO DEFENSIVO,822,13.8634,JUPILER PRO LEAGUE,ROYALE UNION SAINT GILLOISE,21.223919,0,0,0,0.0,0,0,0,0.0,0,0,0,3.678756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.327949,0,0,3.534491,0,5.828253,0,2.236107,32.308136,17.095396,0,0,0,0,0,0,0,0,0,0.542069,0,0,0.0,1.702687,0,10.524056,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.099377,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,32.748142,6.275525,0,0,1.226252,0,0,0,0,0,0,19.692165,0,0,0,0,0,1.442649,3.967286,4.111551,6.636188,0,0,5.482068,10.387076,0,13.921568,13.560905,0,0,5.265671,17.52819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.966877,0,0,0.627769,0,0,0,28.997255,17.960985,11.036268,0,21.521122,7.342443,20.360544,22.538439,0
HANNES VAN DER BRUGGEN,1993-04-01,DERECHA,BURST,MEDIOCENTRO DEFENSIVO,1126,18.8142,JUPILER PRO LEAGUE,CERCLE BRÜGGE,35.16073,0,0,0,0.0,0,0,0,0.0,0,0,0,3.29539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29539,0,0,8.397928,0,7.991426,0,2.072906,21.707102,14.776102,0,0,0,0,0,0,0,0,0,0.649186,0,0,1.132126,4.602916,0,19.703188,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.061802,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,33.80432,17.008463,0,0,2.391815,0,0,0,0,0,0,21.951548,0,0,0,0,0,1.860301,4.305267,3.561147,10.736592,0,0,4.41157,6.059265,0,6.378174,19.347126,0,0,3.29539,18.921915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.883135,0,0,1.397883,0,0,0,21.526337,16.742706,22.323608,0,32.771626,15.501279,35.560818,47.260193,0
ABU FRANCIS,2001-04-27,DERECHA,ACCRA,MEDIOCENTRO DEFENSIVO,901,14.9607,JUPILER PRO LEAGUE,CERCLE BRÜGGE,36.455566,0,0,0,0.0,0,0,0,0.0,0,0,0,4.077342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60945,0,0,7.686791,0,7.476241,0,3.141558,24.631351,15.440424,0,0,0,0,0,0,0,0,0,0.0,0,0,1.022677,2.560036,0,22.338419,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.049519,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,41.308147,13.368333,0,0,1.537358,0,0,0,0,0,0,27.605608,0,0,0,0,0,3.60945,2.339458,7.61995,12.900441,0,0,7.486267,4.478392,0,10.293616,20.654074,0,0,3.60945,23.595108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.71101,0,0,0.888994,0,0,0,31.482424,17.779882,18.047249,0,27.64888,15.248664,34.089043,41.90692,0
NILS DE WILDE,2003-01-27,DERECHA,SIN DATOS,MEDIOCENTRO DEFENSIVO,129,1.0776,JUPILER PRO LEAGUE,CERCLE BRÜGGE,20.972803,0,0,0,0.0,0,0,0,0.0,0,0,0,4.640001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856,0,0,2.784,0,3.3408,0,3.712001,20.972803,13.920002,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,10.857602,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,21.344004,17.632002,0,0,0.0,0,0,0,0,0,0,10.208001,0,0,0,0,0,4.640001,2.784,0.928,9.280002,0,0,3.712001,1.856,0,4.640001,13.920002,0,0,1.856,8.352001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.342402,0,0,0.0,0,0,0,19.488003,9.280002,19.488003,0,23.896004,20.180017,24.579939,20.137604,0
FELIPE AUGUSTO,2004-02-18,IZQUIERDA,SÃO PAULO,MEDIOCENTRO DEFENSIVO,11,0.0951,JUPILER PRO LEAGUE,CERCLE BRÜGGE,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,81.99078,31.534916,0,0,0,0,0,0,0,0,0,147.33578,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,10.511639,42.046555,0,0,0.0,0,0,0,0,0,0,10.511639,0,0,0,0,0,0.0,0.0,0.0,10.511639,0,0,0.0,0.0,0,0.0,10.511639,0,0,0.0,10.511639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,31.534916,10.511639,42.046555,0,83.84083,10.501127,27.33026,5.255819,0
LAWRENCE AGYEKUM,2003-11-23,DERECHA,SIN DATOS,MEDIOCENTRO DEFENSIVO,979,16.2509,JUPILER PRO LEAGUE,CERCLE BRÜGGE,22.479786,0,0,0,0.0,0,0,0,0.0,0,0,0,4.861282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.030662,0,0,6.215056,0,5.601083,0,2.892155,20.700445,12.183971,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2.855234,0,9.19939,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.072745,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,24.183338,14.276169,0,0,1.107634,0,0,0,0,0,0,14.52231,0,0,0,0,0,1.969127,0.738423,3.938254,7.507296,0,0,5.353563,2.83062,0,4.984352,12.491648,0,0,2.153732,13.722352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.352921,0,0,1.027638,0,0,0,21.045042,13.660817,19.998943,0,29.687614,15.741617,33.47768,35.81786,0
MALAMINE EFEKELE,2004-07-19,DERECHA,LIVRY-GARGAN,MEDIOCENTRO DEFENSIVO,27,0.2219,JUPILER PRO LEAGUE,CERCLE BRÜGGE,15.773797,0,0,0,0.0,0,0,0,0.0,0,0,0,4.506799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,2.2534,0,0.0,23.886034,18.027197,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,15.773797,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,18.027197,9.013598,0,0,0.0,0,0,0,0,0,0,13.520398,0,0,0,0,0,0.0,0.0,4.506799,4.506799,0,0,4.506799,0.0,0,0.0,0.0,0,0,4.506799,9.013598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.520398,0,0,0.0,0,0,0,9.013598,18.027197,13.520398,0,17.486382,2.70408,0.0,31.547594,0
ERICK NUNES,2004-02-29,DERECHA,SIN DATOS,MEDIOCENTRO DEFENSIVO,128,2.1216,JUPILER PRO LEAGUE,CERCLE BRÜGGE,17.073519,0,0,0,0.0,0,0,0,0.0,0,0,0,8.012639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413995,0,0,6.598644,0,4.760922,0,2.356658,13.574352,8.483971,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.379422,0,7.920259,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.056846,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,23.095253,13.197288,0,0,1.885327,0,0,0,0,0,0,16.025278,0,0,0,0,0,1.413995,2.82799,1.885327,7.541307,0,0,6.127312,2.82799,0,3.770654,15.082615,0,0,2.356658,12.254624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.757203,0,0,0.000471,0,0,0,17.910604,11.311961,21.68126,0,25.976454,10.904022,30.498932,36.68045,0
TOM REYNERS,2000-04-20,DERECHA,BREE,MEDIOCENTRO DEFENSIVO,64,0.5359,JUPILER PRO LEAGUE,BEERSCHOT V.A.,12.279297,0,0,0,0.0,0,0,0,0.0,0,0,0,5.598464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866155,0,0,1.866155,0,0.895754,0,5.598464,58.597256,26.126163,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1.866155,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,39.189243,11.196927,0,0,3.732309,0,0,0,0,0,0,18.661545,0,0,0,0,0,5.598464,0.0,3.732309,11.196927,0,0,14.929236,7.464618,0,22.393854,11.196927,0,0,7.464618,16.795391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918924,0,0,0.0,0,0,0,37.32309,27.992317,20.5277,0,36.821465,14.51831,19.874544,16.608774,0
DAISHAWN REDAN,2001-02-02,DERECHA,AMSTERDAM,MEDIOCENTRO DEFENSIVO,3,0.0241,JUPILER PRO LEAGUE,BEERSCHOT V.A.,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
EWAN HENDERSON,2000-03-27,DERECHA,EDINBURGH,MEDIOCENTRO DEFENSIVO,585,9.8208,JUPILER PRO LEAGUE,BEERSCHOT V.A.,23.997822,0,0,0,0.0,0,0,0,0.0,0,0,0,3.869336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.007653,0,0,4.683933,0,4.844815,0,3.054739,29.000568,17.61566,0,0,0,0,0,0,0,0,0,6.626911,0,0,0.203649,2.311419,0,11.689364,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.13992,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.101825,0,0,36.14774,13.339025,0,0,1.221895,0,0,0,0,0,0,21.281345,0,0,0,0,0,2.545615,2.952914,4.276634,8.349619,0,0,9.164216,7.433197,0,16.902887,12.11713,0,0,7.025899,16.597414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.874706,0,0,0.824779,0,0,0,32.38023,18.939379,19.041204,0,28.938484,16.728624,25.754093,28.554783,0
RYAN SANUSI,1992-01-05,DERECHA,BORGERHOUT,MEDIOCENTRO DEFENSIVO,662,11.3254,JUPILER PRO LEAGUE,BEERSCHOT V.A.,32.341328,0,0,0,0.0,0,0,0,0.0,0,0,0,2.295726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.449899,0,0,3.973372,0,4.352908,0,2.913806,26.29498,17.924322,0,0,0,0,0,0,0,0,0,0.0,0,0,0.150105,4.821025,0,17.66817,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.023027,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,48.12195,10.065875,0,0,2.648915,0,0,0,0,0,0,27.372116,0,0,0,0,0,4.679749,3.178697,6.887178,11.920115,0,0,14.392436,7.858447,0,26.842335,14.833921,0,0,10.948847,24.634905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.019398,0,0,1.465733,0,0,0,45.20814,24.370014,14.304138,0,18.592707,12.462914,24.248869,26.9799,0
